
18.7,281.1,0,2014-04-21:02,12.7,34,291,5,50,,d,0,1009,final,67,1015,0,48,19,2014-04-20T19:00:00,2014-04-21T02:00:00,1398045600,1.8,16,265,5.6,1.57,Clear Sky
17.6,289.6,0,2014-04-21:03,13.2,0,0,-7,0,,n,0,1009,final,75,1016,0,0,17.6,2014-04-20T20:00:00,2014-04-21T03:00:00,1398049200,0,16,265,3.6,0.37,Clear Sky
17.1,299.1,0,2014-04-21:04,13.2,0,0,-18.3,0,,n,0,1010,final,78,1016,0,0,17.1,2014-04-20T21:00:00,2014-04-21T04:00:00,1398052800,0,14,260,2,1.12,Clear Sky
16.6,310.7,0,2014-04-21:05,13.3,0,0,-28.5,0,,n,0,1010,final,81,1017,0,0,16.6,2014-04-20T22:00:00,2014-04-21T05:00:00,1398056400,0,11,260,2.4,0.8,Clear Sky
16.1,325,0,2014-04-21:06,13.2,0,0,-36.8,0,,n,0,1010,final,83,1017,0,0,16.1,2014-04-20T23:00:00,2014-04-21T06:00:00,1398060000,0,11,255,2.8,1.2,Clear Sky
16,342.8,0,2014-04-21:07,13.1,0,0,-42.3,0,,n,0,1010,final,83,1017,0,0,16,2014-04-21T00:00:00,2014-04-21T07:00:00,1398063600,0,10,255,2.4,0.8,Clear Sky
15.6,2.8,0,2014-04-21:08,12.7,0,0,-43.9,0,,n,0,1010,final,83,1017,0,0,15.6,2014-04-21T01:00:00,2014-04-21T08:00:00,1398067200,0,11,255,2,0.8,Clear Sky
15.4,22.4,0,2014-04-21:09,12.8,0,0,-41.2,0,,n,0,1010,final,84,1017,0,0,15.4,2014-04-21T02:00:00,2014-04-21T09:00:00,1398070800,0,11,250,2.4,0.8,Clear Sky
14.8,39.2,0,2014-04-21:10,12.5,0,0,-34.8,0,,n,0,1009,final,86,1016,0,0,14.8,2014-04-21T03:00:00,2014-04-21T10:00:00,1398074400,0,10,250,2,0.8,Clear Sky
14.4,52.7,0,2014-04-21:11,12.1,0,0,-25.8,0,,n,0,1009,final,86,1016,0,0,14.4,2014-04-21T04:00:00,2014-04-21T11:00:00,1398078000,0,10,245,2,0.4,Clear Sky
14.3,63.5,0,2014-04-21:12,12.1,0,0,-15.2,0,,n,0,1009,final,87,1016,0,0,14.3,2014-04-21T05:00:00,2014-04-21T12:00:00,1398081600,0,11,245,2,0.4,Clear Sky
13.9,72.7,25,2014-04-21:13,12.1,0,0,-3.7,0,,n,0,1009,final,89,1016,0,0,13.9,2014-04-21T06:00:00,2014-04-21T13:00:00,1398085200,0,11,245,2,0.4,Scattered clouds
15,81,100,2014-04-21:14,12.9,47,424,8.4,101,,d,0,1010,final,87,1017,0,53,15,2014-04-21T07:00:00,2014-04-21T14:00:00,1398088800,1.2,6,240,1.6,0.4,Overcast clouds
15,89.2,100,2014-04-21:15,13.2,78,677,20.8,312,,d,0,1011,final,89,1017,0,97,15,2014-04-21T08:00:00,2014-04-21T15:00:00,1398092400,2,4,240,2.8,0.8,Overcast clouds
16.7,98,100,2014-04-21:16,13.8,97,798,33.2,528,,d,0,1010,final,83,1017,0,128,16.7,2014-04-21T09:00:00,2014-04-21T16:00:00,1398096000,3.4,5,240,4,1.5,Overcast clouds
18.9,108.7,0,2014-04-21:17,13.5,110,868,45.3,721,,d,0,1010,final,70,1017,0,694,19.1,2014-04-21T10:00:00,2014-04-21T17:00:00,1398099600,5.4,5,235,5.2,1.2,Clear Sky
22,123.9,0,2014-04-21:18,12.8,119,910,56.5,869,,d,0,1010,final,55,1016,0,838,22.3,2014-04-21T11:00:00,2014-04-21T18:00:00,1398103200,7.8,8,235,6.8,2,Clear Sky
23.5,148.6,0,2014-04-21:19,12.4,123,931,65.2,960,,d,0,1010,final,49,1016,0,927,23.8,2014-04-21T12:00:00,2014-04-21T19:00:00,1398106800,9,11,235,7.6,0.37,Clear Sky
23,185.4,0,2014-04-21:20,13.6,124,936,68.1,985,,d,0,1009,final,55,1016,0,948,23.2,2014-04-21T13:00:00,2014-04-21T20:00:00,1398110400,7.2,10,230,8.8,1.5,Clear Sky
22.5,219.6,0,2014-04-21:21,13,122,927,63.2,941,,d,0,1009,final,54,1015,0,907,22.8,2014-04-21T14:00:00,2014-04-21T21:00:00,1398114000,6,12,250,9.2,1.65,Clear Sky
22.5,241,0,2014-04-21:22,12.4,117,901,53.6,834,,d,0,1008,final,52,1015,0,805,22.8,2014-04-21T15:00:00,2014-04-21T22:00:00,1398117600,4.7,16,300,9.2,1.95,Clear Sky
22,254.6,0,2014-04-21:23,12.3,107,853,42.1,672,,d,0,1008,final,53,1014,0,649,22.4,2014-04-21T16:00:00,2014-04-21T23:00:00,1398121200,3.6,16,295,9.2,1.9,Clear Sky
20.5,264.7,0,2014-04-22:00,12.8,93,772,29.9,471,,d,0,1007,final,60,1014,0,454,20.8,2014-04-21T17:00:00,2014-04-22T00:00:00,1398124800,1.4,16,295,8.8,2.85,Clear Sky
19.5,273.3,0,2014-04-22:01,12.6,71,627,17.5,252,,d,0,1007,final,63,1013,0,243,19.9,2014-04-21T18:00:00,2014-04-22T01:00:00,1398128400,0.7,16,300,8,1.95,Clear Sky
18.4,281.4,0,2014-04-22:02,12.7,35,297,5.2,52,,d,0,1007,final,68,1013,0,50,18.7,2014-04-21T19:00:00,2014-04-22T02:00:00,1398132000,0.6,16,290,6,1.65,Clear Sky
16.4,289.9,12,2014-04-22:03,12.7,0,0,-6.8,0,,n,0,1008,final,79,1014,0,0,16.4,2014-04-21T20:00:00,2014-04-22T03:00:00,1398135600,0,14,280,3.6,2.6,Few clouds
15.6,299.5,68,2014-04-22:04,12.7,0,0,-18.1,0,,n,0,1008,final,83,1014,0,0,15.6,2014-04-21T21:00:00,2014-04-22T04:00:00,1398139200,0,14,280,2.8,1.05,Broken clouds
15.6,311,100,2014-04-22:05,12.5,0,0,-28.3,0,,n,0,1008,final,82,1015,0,0,15.6,2014-04-21T22:00:00,2014-04-22T05:00:00,1398142800,0,14,280,3.2,2,Overcast clouds
15.6,325.3,100,2014-04-22:06,12.2,0,0,-36.6,0,,n,0,1008,final,80,1015,0,0,15.6,2014-04-21T23:00:00,2014-04-22T06:00:00,1398146400,0,14,280,2.4,1.2,Overcast clouds
15,342.9,59,2014-04-22:07,11.6,0,0,-42,0,,n,0,1008,final,80,1015,0,0,15,2014-04-22T00:00:00,2014-04-22T07:00:00,1398150000,0,12,280,2.8,1.2,Broken clouds
15.2,2.8,90,2014-04-22:08,11.5,0,0,-43.5,0,,n,0,1008,final,79,1014,0,0,15.2,2014-04-22T01:00:00,2014-04-22T08:00:00,1398153600,0,11,280,2.4,0.37,Overcast clouds
15.6,22.3,100,2014-04-22:09,11.6,0,0,-40.8,0,,n,0,1007,final,77,1014,0,0,15.6,2014-04-22T02:00:00,2014-04-22T09:00:00,1398157200,0,11,280,2,1.12,Overcast clouds
15.6,39,100,2014-04-22:10,11.6,0,0,-34.4,0,,n,0,1007,final,77,1013,0,0,15.6,2014-04-22T03:00:00,2014-04-22T10:00:00,1398160800,0,12,280,2,0.4,Overcast clouds
15.7,52.4,100,2014-04-22:11,11.5,0,0,-25.5,0,,n,0,1007,final,76,1013,0,0,15.7,2014-04-22T04:00:00,2014-04-22T11:00:00,1398164400,0,16,280,1.6,1.2,Overcast clouds
16.1,63.3,100,2014-04-22:12,11.1,0,0,-15,0,,n,0,1007,final,72,1013,0,0,16.1,2014-04-22T05:00:00,2014-04-22T12:00:00,1398168000,0,16,280,2,1.2,Overcast clouds
16.1,72.5,100,2014-04-22:13,11.7,0,0,-3.4,0,,n,0,1007,final,75,1013,0,0,16.1,2014-04-22T06:00:00,2014-04-22T13:00:00,1398171600,0,16,280,2,0.8,Overcast clouds
16.3,80.8,100,2014-04-22:14,11.6,48,430,8.6,104,,d,0,1007,final,74,1014,0,54,16.3,2014-04-22T07:00:00,2014-04-22T14:00:00,1398175200,0.7,14,280,2,1.2,Overcast clouds
16.7,88.9,100,2014-04-22:15,11.6,78,679,21,315,,d,0,1007,final,72,1014,0,98,16.7,2014-04-22T08:00:00,2014-04-22T15:00:00,1398178800,1,11,280,3.6,0.37,Overcast clouds
16.7,97.7,100,2014-04-22:16,11.4,97,800,33.4,532,,d,0,1008,final,71,1014,0,132,16.7,2014-04-22T09:00:00,2014-04-22T16:00:00,1398182400,2.3,11,280,4.8,1.12,Overcast clouds
17.6,108.4,83,2014-04-22:17,10.9,110,869,45.6,724,,d,0,1008,final,65,1014,0,355,17.6,2014-04-22T10:00:00,2014-04-22T17:00:00,1398186000,4.4,12,280,6.4,0.5,Overcast clouds
19.8,123.6,40,2014-04-22:18,11,119,910,56.8,872,,d,0,1007,final,55,1014,0,810,20.3,2014-04-22T11:00:00,2014-04-22T18:00:00,1398189600,6.3,14,280,8.4,1.9,Scattered clouds
19,148.3,71,2014-04-22:19,10.8,123,931,65.5,962,,d,0,1008,final,57,1014,0,662,19.5,2014-04-22T12:00:00,2014-04-22T19:00:00,1398193200,8.8,16,280,9.2,3.1,Overcast clouds
19.4,185.6,18,2014-04-22:20,9.9,125,936,68.4,987,,d,0,1007,final,52,1014,0,984,20,2014-04-22T13:00:00,2014-04-22T20:00:00,1398196800,9.4,16,280,8.8,2.7,Few clouds
19.2,220.1,0,2014-04-22:21,9.1,122,927,63.5,943,,d,0,1007,final,50,1013,0,943,19.9,2014-04-22T14:00:00,2014-04-22T21:00:00,1398200400,9.1,16,270,8.4,1.77,Clear Sky
18.6,241.5,0,2014-04-22:22,9.5,117,901,53.8,836,,d,0,1006,final,53,1013,0,836,19.3,2014-04-22T15:00:00,2014-04-22T22:00:00,1398204000,7,16,265,8.4,2.97,Clear Sky
18.1,255.1,0,2014-04-22:23,9.8,107,853,42.2,674,,d,0,1006,final,56,1012,0,674,18.8,2014-04-22T16:00:00,2014-04-22T23:00:00,1398207600,4.9,16,270,9.2,3.72,Clear Sky
18.2,265.1,0,2014-04-23:00,9.3,93,772,30,473,,d,0,1005,final,56,1012,0,473,18.2,2014-04-22T17:00:00,2014-04-23T00:00:00,1398211200,3.2,16,275,9.6,2.32,Clear Sky
17.6,273.6,0,2014-04-23:01,9.3,72,629,17.6,255,,d,0,1005,final,58,1012,0,255,17.6,2014-04-22T18:00:00,2014-04-23T01:00:00,1398214800,2.1,16,280,8.4,1.77,Clear Sky
17.1,281.7,0,2014-04-23:02,9,35,304,5.3,54,,d,0,1005,final,59,1012,0,54,17.1,2014-04-22T19:00:00,2014-04-23T02:00:00,1398218400,1.8,16,275,5.2,2.32,Clear Sky
16.6,290.2,0,2014-04-23:03,8.3,0,0,-6.7,0,,n,0,1005,final,58,1012,0,0,16.6,2014-04-22T20:00:00,2014-04-23T03:00:00,1398222000,0,16,255,2.8,1.12,Clear Sky
16.1,299.7,0,2014-04-23:04,8.3,0,0,-17.9,0,,n,0,1005,final,60,1012,0,0,16.1,2014-04-22T21:00:00,2014-04-23T04:00:00,1398225600,0,16,235,3.2,0.8,Clear Sky
15.8,311.3,0,2014-04-23:05,8.8,0,0,-28,0,,n,0,1006,final,63,1013,0,0,15.8,2014-04-22T22:00:00,2014-04-23T05:00:00,1398229200,0,16,220,4.4,0.4,Clear Sky
14.8,325.5,0,2014-04-23:06,9.2,0,0,-36.3,0,,n,0,1006,final,69,1013,0,0,14.8,2014-04-22T23:00:00,2014-04-23T06:00:00,1398232800,0,16,200,3.6,0.4,Clear Sky
14.6,343.1,0,2014-04-23:07,8.7,0,0,-41.7,0,,n,0,1006,final,68,1012,0,0,14.6,2014-04-23T00:00:00,2014-04-23T07:00:00,1398236400,0,16,180,3.6,0.4,Clear Sky
15,2.9,0,2014-04-23:08,8.7,0,0,-43.2,0,,n,0,1006,final,66,1013,0,0,15,2014-04-23T01:00:00,2014-04-23T08:00:00,1398240000,0,16,160,3.2,0.37,Clear Sky
14.8,22.2,0,2014-04-23:09,9,0,0,-40.5,0,,n,0,1007,final,68,1013,0,0,14.8,2014-04-23T02:00:00,2014-04-23T09:00:00,1398243600,0,16,140,3.2,1.12,Clear Sky
14.4,38.8,0,2014-04-23:10,9.8,0,0,-34.1,0,,n,0,1006,final,74,1013,0,0,14.4,2014-04-23T03:00:00,2014-04-23T10:00:00,1398247200,0,16,125,2.8,0.37,Clear Sky
14.4,52.2,0,2014-04-23:11,9.2,0,0,-25.2,0,,n,0,1006,final,71,1013,0,0,14.4,2014-04-23T04:00:00,2014-04-23T11:00:00,1398250800,0,16,105,2.8,1.5,Clear Sky
14.3,63.1,0,2014-04-23:12,9.1,0,0,-14.7,0,,n,0,1006,final,71,1013,0,0,14.3,2014-04-23T05:00:00,2014-04-23T12:00:00,1398254400,0,16,95,2.8,1.12,Clear Sky
13.9,72.2,12,2014-04-23:13,8.9,0,0,-3.2,0,,n,0,1006,final,72,1013,0,0,13.9,2014-04-23T06:00:00,2014-04-23T13:00:00,1398258000,0,16,115,2.8,0.4,Few clouds
14.4,80.5,68,2014-04-23:14,9.7,49,437,8.9,108,,d,0,1007,final,73,1013,0,82,14.4,2014-04-23T07:00:00,2014-04-23T14:00:00,1398261600,1,16,130,3.2,0.8,Broken clouds
15.6,88.6,87,2014-04-23:15,9.9,79,681,21.3,319,,d,0,1007,final,69,1014,0,140,15.6,2014-04-23T08:00:00,2014-04-23T15:00:00,1398265200,1,16,150,4.4,0.4,Overcast clouds
16.9,97.3,75,2014-04-23:16,10.1,98,801,33.7,535,,d,0,1007,final,64,1014,0,354,16.9,2014-04-23T09:00:00,2014-04-23T16:00:00,1398268800,1.3,16,165,4.8,0.75,Overcast clouds
17.8,108,0,2014-04-23:17,9.1,110,870,45.8,727,,d,0,1007,final,57,1014,0,727,17.8,2014-04-23T10:00:00,2014-04-23T17:00:00,1398272400,2.4,16,185,6,0.52,Clear Sky
19,123.2,0,2014-04-23:18,8.1,119,910,57,874,,d,0,1007,final,47,1014,0,874,19.7,2014-04-23T11:00:00,2014-04-23T18:00:00,1398276000,3.5,16,205,6.4,1.57,Clear Sky
20,148.1,0,2014-04-23:19,7.7,123,931,65.8,964,,d,0,1007,final,43,1014,0,964,20.7,2014-04-23T12:00:00,2014-04-23T19:00:00,1398279600,6.1,16,220,6.8,0.77,Clear Sky
20.3,185.8,0,2014-04-23:20,8.3,125,936,68.8,989,,d,0,1007,final,44,1013,0,989,21,2014-04-23T13:00:00,2014-04-23T20:00:00,1398283200,6.6,16,240,7.6,2.97,Clear Sky
19.9,220.6,0,2014-04-23:21,7.4,122,927,63.7,945,,d,0,1007,final,42,1013,0,945,20.7,2014-04-23T14:00:00,2014-04-23T21:00:00,1398286800,6.5,16,255,10,2.72,Clear Sky
20.2,241.9,0,2014-04-23:22,4.6,117,901,54,838,,d,0,1006,final,34,1013,0,838,21.1,2014-04-23T15:00:00,2014-04-23T22:00:00,1398290400,2.8,16,270,12.4,3.1,Clear Sky
20,255.5,0,2014-04-23:23,2.9,107,853,42.4,676,,d,0,1006,final,30,1012,0,676,21.1,2014-04-23T16:00:00,2014-04-23T23:00:00,1398294000,2.6,16,275,12,2.97,Clear Sky
19.9,265.4,0,2014-04-24:00,2.3,93,773,30.1,475,,d,0,1005,final,29,1012,0,475,21,2014-04-23T17:00:00,2014-04-24T00:00:00,1398297600,1.6,16,280,9.6,2.47,Clear Sky
19.3,273.9,0,2014-04-24:01,4.4,72,631,17.7,257,,d,0,1006,final,35,1012,0,257,20.3,2014-04-23T18:00:00,2014-04-24T01:00:00,1398301200,1.4,16,275,6.8,1.95,Clear Sky
18.1,282,0,2014-04-24:02,7.9,36,310,5.4,56,,d,0,1005,final,49,1012,0,56,18.8,2014-04-23T19:00:00,2014-04-24T02:00:00,1398304800,1.3,16,270,3.2,1.5,Clear Sky
17.1,290.5,0,2014-04-24:03,8.2,0,0,-6.5,0,,n,0,1006,final,56,1012,0,0,17.1,2014-04-23T20:00:00,2014-04-24T03:00:00,1398308400,0,16,290,2,1.12,Clear Sky
16.6,300,0,2014-04-24:04,9,0,0,-17.7,0,,n,0,1006,final,61,1013,0,0,16.6,2014-04-23T21:00:00,2014-04-24T04:00:00,1398312000,0,16,290,2.4,0.8,Clear Sky
16,311.5,0,2014-04-24:05,9.4,0,0,-27.8,0,,n,0,1007,final,65,1013,0,0,16,2014-04-23T22:00:00,2014-04-24T05:00:00,1398315600,0,16,285,2.8,0.8,Clear Sky
15.4,325.8,0,2014-04-24:06,9.8,0,0,-36,0,,n,0,1007,final,69,1013,0,0,15.4,2014-04-23T23:00:00,2014-04-24T06:00:00,1398319200,0,16,285,2.8,1.2,Clear Sky
15.2,343.3,0,2014-04-24:07,9.9,0,0,-41.4,0,,n,0,1007,final,71,1013,0,0,15.2,2014-04-24T00:00:00,2014-04-24T07:00:00,1398322800,0,16,285,2.8,1.2,Clear Sky
15.3,2.9,0,2014-04-24:08,9.7,0,0,-42.9,0,,n,0,1007,final,69,1013,0,0,15.3,2014-04-24T01:00:00,2014-04-24T08:00:00,1398326400,0,16,285,2.4,1.2,Clear Sky
14.3,22.1,0,2014-04-24:09,9.5,0,0,-40.2,0,,n,0,1006,final,73,1013,0,0,14.3,2014-04-24T02:00:00,2014-04-24T09:00:00,1398330000,0,16,280,2.4,1.2,Clear Sky
13.9,38.7,0,2014-04-24:10,9.9,0,0,-33.8,0,,n,0,1006,final,77,1013,0,0,13.9,2014-04-24T03:00:00,2014-04-24T10:00:00,1398333600,0,16,280,2.8,1.2,Clear Sky
13.6,52,0,2014-04-24:11,9.7,0,0,-25,0,,n,0,1006,final,77,1013,0,0,13.6,2014-04-24T04:00:00,2014-04-24T11:00:00,1398337200,0,16,280,2.8,1.2,Clear Sky
12.9,62.8,0,2014-04-24:12,9.4,0,0,-14.5,0,,n,0,1006,final,79,1013,0,0,12.9,2014-04-24T05:00:00,2014-04-24T12:00:00,1398340800,0,16,275,2.8,1.2,Clear Sky
13.6,72,0,2014-04-24:13,9.4,0,0,-3,0,,n,0,1007,final,76,1014,0,0,13.6,2014-04-24T06:00:00,2014-04-24T13:00:00,1398344400,0,16,275,3.2,1.6,Clear Sky
15.1,80.3,0,2014-04-24:14,9.7,49,443,9.1,111,,d,0,1007,final,70,1014,0,111,15.1,2014-04-24T07:00:00,2014-04-24T14:00:00,1398348000,1.8,16,275,3.2,1.2,Clear Sky
17.6,88.3,0,2014-04-24:15,9.5,79,684,21.5,323,,d,0,1008,final,59,1015,0,323,17.6,2014-04-24T08:00:00,2014-04-24T15:00:00,1398351600,2.3,16,275,3.6,0.4,Clear Sky
18.8,97,0,2014-04-24:16,9.6,98,802,33.9,538,,d,0,1008,final,53,1015,0,538,19.4,2014-04-24T09:00:00,2014-04-24T16:00:00,1398355200,3.6,16,270,4,0.37,Clear Sky
21,107.7,0,2014-04-24:17,8.5,111,870,46,730,,d,0,1008,final,43,1015,0,730,21.6,2014-04-24T10:00:00,2014-04-24T17:00:00,1398358800,5.8,16,270,4.8,1.12,Clear Sky
22.9,122.8,0,2014-04-24:18,7.2,119,910,57.3,877,,d,0,1008,final,35,1015,0,877,23.6,2014-04-24T11:00:00,2014-04-24T18:00:00,1398362400,7.7,16,270,6,0.37,Clear Sky
23.9,147.8,0,2014-04-24:19,6.3,123,931,66.2,967,,d,0,1007,final,31,1014,0,967,24.5,2014-04-24T12:00:00,2014-04-24T19:00:00,1398366000,9.4,16,280,6.4,1.9,Clear Sky
24.2,186,0,2014-04-24:20,8.7,125,936,69.1,991,,d,0,1007,final,36,1013,0,991,24.7,2014-04-24T13:00:00,2014-04-24T20:00:00,1398369600,9.4,16,300,7.6,2.9,Clear Sky
23.1,221.1,0,2014-04-24:21,9.6,122,927,64,947,,d,0,1007,final,41,1013,0,947,23.6,2014-04-24T14:00:00,2014-04-24T21:00:00,1398373200,7.5,16,290,8.8,2.1,Clear Sky
22.2,242.4,0,2014-04-24:22,8.5,117,901,54.2,840,,d,0,1006,final,40,1012,0,840,22.8,2014-04-24T15:00:00,2014-04-24T22:00:00,1398376800,6.2,16,285,10,1.77,Clear Sky
22,255.9,0,2014-04-24:23,7.6,107,854,42.5,678,,d,0,1005,final,38,1012,0,678,22.6,2014-04-24T16:00:00,2014-04-24T23:00:00,1398380400,4.6,16,280,11.2,2.47,Clear Sky
21,265.8,0,2014-04-25:00,6.1,93,774,30.3,477,,d,0,1005,final,36,1012,0,477,21.8,2014-04-24T17:00:00,2014-04-25T00:00:00,1398384000,3.2,16,270,10.4,2.35,Clear Sky
19.5,274.2,0,2014-04-25:01,7.7,72,633,17.9,259,,d,0,1006,final,44,1012,0,259,20.3,2014-04-24T18:00:00,2014-04-25T01:00:00,1398387600,2.1,16,265,8,2.7,Clear Sky
18.3,282.3,0,2014-04-25:02,7.6,37,316,5.6,58,,d,0,1005,final,47,1012,0,58,19.1,2014-04-24T19:00:00,2014-04-25T02:00:00,1398391200,1.6,16,255,4.4,1.12,Clear Sky
18,290.7,0,2014-04-25:03,9.1,0,0,-6.3,0,,n,0,1006,final,56,1012,0,0,18,2014-04-24T20:00:00,2014-04-25T03:00:00,1398394800,0,16,235,2.8,2,Clear Sky
17.1,300.3,0,2014-04-25:04,10.7,0,0,-17.5,0,,n,0,1006,final,66,1013,0,0,17.1,2014-04-24T21:00:00,2014-04-25T04:00:00,1398398400,0,16,220,3.2,2,Clear Sky
16.6,311.8,0,2014-04-25:05,11.1,0,0,-27.6,0,,n,0,1006,final,70,1013,0,0,16.6,2014-04-24T22:00:00,2014-04-25T05:00:00,1398402000,0,16,200,3.2,2,Clear Sky
16.1,326,0,2014-04-25:06,11.5,0,0,-35.8,0,,n,0,1006,final,74,1013,0,0,16.1,2014-04-24T23:00:00,2014-04-25T06:00:00,1398405600,0,16,180,4,2,Clear Sky
16,343.4,0,2014-04-25:07,10.9,0,0,-41.1,0,,n,0,1006,final,72,1013,0,0,16,2014-04-25T00:00:00,2014-04-25T07:00:00,1398409200,0,16,165,4,2,Clear Sky
15.6,3,0,2014-04-25:08,11,0,0,-42.6,0,,n,0,1006,final,74,1012,0,0,15.6,2014-04-25T01:00:00,2014-04-25T08:00:00,1398412800,0,16,145,3.6,2,Clear Sky
15.7,22,0,2014-04-25:09,11.3,0,0,-39.8,0,,n,0,1006,final,75,1012,0,0,15.7,2014-04-25T02:00:00,2014-04-25T09:00:00,1398416400,0,16,125,3.2,1.6,Clear Sky
16.1,38.5,29,2014-04-25:10,12.3,0,0,-33.5,0,,n,0,1005,final,78,1012,0,0,16.1,2014-04-25T03:00:00,2014-04-25T10:00:00,1398420000,0,16,110,3.2,0.7,Scattered clouds
16.1,51.8,68,2014-04-25:11,12.7,0,0,-24.7,0,,n,0,1005,final,80,1012,0,0,16.1,2014-04-25T04:00:00,2014-04-25T11:00:00,1398423600,0,16,95,3.2,1.5,Broken clouds
16.1,62.6,90,2014-04-25:12,12.7,0,0,-14.2,0,,n,0,1005,final,80,1011,0,0,16.1,2014-04-25T05:00:00,2014-04-25T12:00:00,1398427200,0,16,100,2.8,0.37,Overcast clouds
15.9,71.8,83,2014-04-25:13,11.9,0,0,-2.8,0,,n,0,1005,final,77,1011,0,0,15.9,2014-04-25T06:00:00,2014-04-25T13:00:00,1398430800,0,15,100,3.2,1.7,Overcast clouds
15.8,80,56,2014-04-25:14,11.6,50,449,9.3,114,,d,0,1006,final,76,1012,0,96,15.8,2014-04-25T07:00:00,2014-04-25T14:00:00,1398434400,1,14,75,4.4,1.8,Broken clouds
16.7,88.1,56,2014-04-25:15,11.6,79,686,21.7,326,,d,0,1006,final,72,1012,0,274,16.7,2014-04-25T08:00:00,2014-04-25T15:00:00,1398438000,1.7,15,90,6.4,1.8,Broken clouds
17.5,96.7,100,2014-04-25:16,11.1,98,803,34.1,542,,d,0,1006,final,66,1013,0,134,17.5,2014-04-25T09:00:00,2014-04-25T16:00:00,1398441600,2.2,16,115,7.6,1.65,Overcast clouds
18.3,107.3,100,2014-04-25:17,10.5,111,871,46.2,733,,d,0,1006,final,58,1013,0,161,18.9,2014-04-25T10:00:00,2014-04-25T17:00:00,1398445200,4.3,16,130,8,1.5,Overcast clouds
19.6,122.5,96,2014-04-25:18,10,119,911,57.5,879,,d,0,1006,final,52,1012,0,190,20.1,2014-04-25T11:00:00,2014-04-25T18:00:00,1398448800,4.6,16,150,7.6,1.5,Overcast clouds
20.1,147.5,87,2014-04-25:19,10.4,124,931,66.4,969,,d,0,1005,final,52,1012,0,397,20.6,2014-04-25T12:00:00,2014-04-25T19:00:00,1398452400,3.6,16,165,9.6,1.77,Overcast clouds
19.9,186.2,90,2014-04-25:20,10.6,125,936,69.4,993,,d,0,1005,final,53,1012,0,338,20.4,2014-04-25T13:00:00,2014-04-25T20:00:00,1398456000,4.3,16,185,10.4,2.47,Overcast clouds
19.6,221.5,100,2014-04-25:21,10.5,123,927,64.2,949,,d,0,1005,final,54,1011,0,188,20.1,2014-04-25T14:00:00,2014-04-25T21:00:00,1398459600,3.2,16,200,12,1.95,Overcast clouds
19.9,242.9,87,2014-04-25:22,10.6,117,901,54.3,841,,d,0,1004,final,53,1011,0,344,20.4,2014-04-25T15:00:00,2014-04-25T22:00:00,1398463200,2.3,16,220,10.4,1.12,Overcast clouds
19.2,256.3,43,2014-04-25:23,10.7,108,854,42.7,680,,d,0,1004,final,56,1010,0,624,19.7,2014-04-25T16:00:00,2014-04-25T23:00:00,1398466800,1.6,16,235,10.8,0.65,Broken clouds
18.2,266.1,43,2014-04-26:00,11.7,93,775,30.4,479,,d,0,1003,final,64,1010,0,439,18.6,2014-04-25T17:00:00,2014-04-26T00:00:00,1398470400,1,16,255,10.8,2.47,Broken clouds
17.8,274.5,87,2014-04-26:01,12,72,635,18,261,,d,0,1003,final,69,1010,0,106,17.8,2014-04-25T18:00:00,2014-04-26T01:00:00,1398474000,0.7,16,265,10.4,1.5,Overcast clouds
16.7,282.6,93,2014-04-26:02,11.6,37,323,5.7,60,,d,0,1003,final,72,1010,0,52,16.7,2014-04-25T19:00:00,2014-04-26T02:00:00,1398477600,0.6,16,265,9.2,2.04,Overcast clouds
16,291,90,2014-04-26:03,10.9,0,0,-6.2,0,,n,0,1003,final,72,1010,0,0,16,2014-04-25T20:00:00,2014-04-26T03:00:00,1398481200,0,16,260,8.8,1.95,Overcast clouds
15.4,300.6,100,2014-04-26:04,10.8,0,0,-17.3,0,,n,0.5,1003,final,74,1010,0,0,15.4,2014-04-25T21:00:00,2014-04-26T04:00:00,1398484800,0,16,265,8.4,1.77,Overcast clouds
14.7,312.1,100,2014-04-26:05,11.3,0,0,-27.4,0,,n,1,1003,final,80,1009,0,0,14.7,2014-04-25T22:00:00,2014-04-26T05:00:00,1398488400,0,16,265,9.2,2.47,Light rain
13.8,326.3,100,2014-04-26:06,10.6,0,0,-35.5,0,,n,1,1002,final,81,1009,0,0,13.8,2014-04-25T23:00:00,2014-04-26T06:00:00,1398492000,0,14,270,9.6,2.47,Light rain
13,343.6,87,2014-04-26:07,10.4,0,0,-40.8,0,,n,1,1002,final,84,1008,0,0,13,2014-04-26T00:00:00,2014-04-26T07:00:00,1398495600,0,9,270,9.6,3.47,Light rain
12.1,3,37,2014-04-26:08,9.6,0,0,-42.2,0,,n,0,1002,final,85,1008,0,0,12.1,2014-04-26T01:00:00,2014-04-26T08:00:00,1398499200,0,16,275,9.2,2.7,Scattered clouds
11.7,22,0,2014-04-26:09,8.2,0,0,-39.5,0,,n,0,1001,final,79,1008,0,0,11.7,2014-04-26T02:00:00,2014-04-26T09:00:00,1398502800,0,16,280,9.2,1.77,Clear Sky
11.6,38.3,0,2014-04-26:10,5.6,0,0,-33.2,0,,n,0,1001,final,67,1008,0,0,11.6,2014-04-26T03:00:00,2014-04-26T10:00:00,1398506400,0,16,285,8.8,2.32,Clear Sky
